,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
12,J.J. Barea,PG,31.0,DAL,4.0,2.0,25.0,2.8,8.5,0.324,0.3,2.0,0.125,2.5,6.5,0.385,0.33799999999999997,0.5,0.5,1.0,0.0,1.5,1.5,5.0,0.0,0.0,2.8,2.0,6.3,2016
13,Harrison Barnes,SF,23.0,GSW,24.0,23.0,31.0,3.4,8.9,0.385,1.1,3.2,0.342,2.3,5.7,0.409,0.446,1.1,1.4,0.765,1.1,3.5,4.7,1.3,0.7,0.2,0.8,1.9,9.0,2016
14,Matt Barnes,SF,35.0,MEM,4.0,4.0,34.8,4.0,11.5,0.348,0.8,4.5,0.16699999999999998,3.3,7.0,0.46399999999999997,0.38,2.0,2.5,0.8,1.3,6.0,7.3,2.8,1.0,0.3,3.3,3.3,10.8,2016
15,Nicolas Batum,SF,27.0,CHO,5.0,2.0,28.8,3.4,9.0,0.37799999999999995,1.2,4.4,0.273,2.2,4.6,0.478,0.444,3.4,4.0,0.85,0.4,3.2,3.6,2.0,0.4,0.0,1.6,1.2,11.4,2016
16,Aron Baynes,C,29.0,DET,4.0,0.0,11.0,1.0,2.3,0.444,0.0,0.0,,1.0,2.3,0.444,0.444,0.5,0.8,0.667,0.8,1.3,2.0,0.5,0.0,0.0,0.8,1.0,2.5,2016
17,Kent Bazemore,SF,26.0,ATL,10.0,10.0,32.5,4.4,12.1,0.364,1.6,6.1,0.262,2.8,6.0,0.467,0.43,1.5,2.2,0.682,0.8,5.8,6.6,1.9,1.5,0.6,1.0,1.4,11.9,2016
18,Michael Beasley,PF,27.0,HOU,5.0,0.0,16.0,4.4,9.2,0.478,0.4,1.2,0.33299999999999996,4.0,8.0,0.5,0.5,1.2,1.4,0.857,0.8,3.4,4.2,0.6,0.2,0.0,1.4,1.6,10.4,2016
19,Patrick Beverley,PG,27.0,HOU,5.0,5.0,25.8,2.0,7.4,0.27,0.6,2.8,0.214,1.4,4.6,0.304,0.311,1.2,1.2,1.0,0.8,3.6,4.4,2.2,0.4,0.4,0.8,3.4,5.8,2016
21,Bismack Biyombo,C,23.0,TOR,20.0,10.0,25.3,2.0,3.5,0.58,0.0,0.0,,2.0,3.5,0.58,0.58,2.2,3.6,0.597,2.7,6.7,9.4,0.4,0.4,1.4,1.1,2.4,6.2,2016
22,Steve Blake,PG,35.0,DET,4.0,0.0,10.8,0.3,1.3,0.2,0.3,0.5,0.5,0.0,0.8,0.0,0.3,0.3,0.5,0.5,0.0,1.0,1.0,2.5,0.0,0.0,1.3,1.8,1.0,2016
23,Andrew Bogut,C,31.0,GSW,22.0,22.0,16.6,2.2,3.5,0.623,0.0,0.1,0.0,2.2,3.4,0.64,0.623,0.2,0.6,0.35700000000000004,2.1,3.5,5.7,1.4,0.6,1.6,0.9,3.3,4.6,2016
24,Avery Bradley,SG,25.0,BOS,1.0,1.0,33.0,7.0,16.0,0.43799999999999994,1.0,7.0,0.14300000000000002,6.0,9.0,0.667,0.469,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,18.0,2016
25,Corey Brewer,SF,29.0,HOU,5.0,1.0,15.4,1.4,5.4,0.259,0.2,2.0,0.1,1.2,3.4,0.353,0.278,1.4,1.6,0.875,0.6,0.8,1.4,1.6,0.0,0.2,1.2,2.6,4.4,2016
26,Reggie Bullock,SF,24.0,DET,2.0,0.0,11.0,2.5,3.0,0.833,1.0,1.5,0.667,1.5,1.5,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.5,0.5,0.0,0.0,1.0,6.0,2016
27,Kentavious Caldwell-Pope,SG,22.0,DET,4.0,4.0,40.3,5.5,12.5,0.44,3.0,6.8,0.444,2.5,5.8,0.435,0.56,1.3,1.8,0.7140000000000001,0.5,3.8,4.3,2.8,1.8,0.3,0.5,1.8,15.3,2016
28,Clint Capela,C,21.0,HOU,5.0,0.0,8.6,0.6,1.8,0.33299999999999996,0.0,0.0,,0.6,1.8,0.33299999999999996,0.33299999999999996,0.4,1.0,0.4,1.6,2.4,4.0,0.4,0.6,0.4,0.6,1.0,1.6,2016
29,DeMarre Carroll,SF,29.0,TOR,20.0,19.0,29.8,3.1,8.0,0.39,1.3,4.0,0.32899999999999996,1.8,4.0,0.45,0.47200000000000003,1.4,1.8,0.75,1.2,2.9,4.1,0.9,0.9,0.4,0.9,3.1,8.9,2016
30,Vince Carter,SG,39.0,MEM,4.0,4.0,22.8,3.8,8.3,0.455,1.8,2.5,0.7,2.0,5.8,0.348,0.561,2.0,2.0,1.0,1.3,2.5,3.8,1.3,0.5,0.3,0.8,2.3,11.3,2016
31,Ian Clark,SG,24.0,GSW,16.0,0.0,9.6,1.6,3.3,0.491,0.4,1.1,0.33299999999999996,1.3,2.2,0.5710000000000001,0.547,0.5,0.6,0.8,0.1,0.9,1.1,1.0,0.5,0.0,0.6,1.1,4.1,2016
32,Nick Collison,PF,35.0,OKC,9.0,0.0,8.8,0.4,0.7,0.667,0.0,0.0,,0.4,0.7,0.667,0.667,0.1,0.2,0.5,0.3,0.9,1.2,0.6,0.9,0.0,0.1,1.9,1.0,2016
33,Pat Connaughton,SG,23.0,POR,6.0,0.0,1.3,0.5,0.8,0.6,0.3,0.5,0.667,0.2,0.3,0.5,0.8,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.3,2016
34,Allen Crabbe,SG,23.0,POR,11.0,0.0,27.5,3.5,6.6,0.521,1.4,3.2,0.429,2.1,3.5,0.605,0.623,1.3,1.7,0.737,0.5,2.5,2.9,1.4,0.6,0.1,0.5,2.1,9.5,2016
35,Jamal Crawford,SG,35.0,LAC,6.0,1.0,33.2,6.5,17.2,0.379,0.7,3.5,0.19,5.8,13.7,0.42700000000000005,0.39799999999999996,3.7,4.2,0.88,0.3,1.8,2.2,2.2,1.7,0.0,1.5,1.5,17.3,2016
36,Jae Crowder,SF,25.0,BOS,6.0,6.0,32.8,3.3,12.0,0.278,1.7,6.8,0.244,1.7,5.2,0.32299999999999995,0.34700000000000003,1.2,1.8,0.636,0.8,5.7,6.5,2.2,1.5,0.5,1.2,2.8,9.5,2016
37,Stephen Curry,PG,27.0,GSW,18.0,17.0,34.1,8.2,18.8,0.43799999999999994,4.4,11.0,0.40399999999999997,3.8,7.8,0.486,0.556,4.2,4.6,0.9159999999999999,0.8,4.7,5.5,5.2,1.4,0.3,4.2,2.2,25.1,2016
38,Troy Daniels,SG,24.0,CHO,4.0,0.0,4.5,0.3,2.0,0.125,0.0,0.8,0.0,0.3,1.3,0.2,0.125,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2016
39,Ed Davis,PF,26.0,POR,11.0,0.0,18.6,1.9,3.6,0.525,0.0,0.2,0.0,1.9,3.5,0.5529999999999999,0.525,1.7,3.0,0.5760000000000001,2.4,4.5,6.8,1.3,0.2,0.6,0.9,3.0,5.5,2016
40,Matthew Dellavedova,PG,25.0,CLE,20.0,0.0,12.1,1.3,3.7,0.35100000000000003,0.4,1.6,0.258,0.9,2.2,0.419,0.405,0.9,1.2,0.75,0.2,0.6,0.8,2.8,0.1,0.1,0.7,1.6,3.9,2016
42,Luol Deng,PF,30.0,MIA,14.0,14.0,35.4,4.6,9.9,0.47100000000000003,1.7,4.1,0.42100000000000004,2.9,5.8,0.506,0.5579999999999999,2.3,2.7,0.8420000000000001,1.4,4.6,5.9,1.6,0.9,0.6,1.6,1.7,13.3,2016
43,DeMar DeRozan,SG,26.0,TOR,20.0,20.0,37.3,7.9,19.9,0.39399999999999996,0.2,1.3,0.154,7.7,18.6,0.41100000000000003,0.39899999999999997,5.0,6.2,0.813,0.7,3.5,4.2,2.7,1.1,0.2,2.3,2.6,20.9,2016
44,Boris Diaw,PF,33.0,SAS,9.0,0.0,17.7,2.3,5.1,0.457,0.2,0.7,0.33299999999999996,2.1,4.4,0.475,0.478,0.3,0.4,0.75,0.2,1.9,2.1,2.3,0.2,0.4,0.7,1.0,5.2,2016
45,Spencer Dinwiddie,PG,22.0,DET,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2016
46,Goran Dragić,PG,29.0,MIA,14.0,14.0,33.7,6.5,14.7,0.442,1.1,3.3,0.348,5.4,11.4,0.469,0.48100000000000004,2.4,3.1,0.767,0.8,4.1,4.9,3.9,0.4,0.2,2.2,3.3,16.5,2016
47,Andre Drummond,C,22.0,DET,4.0,4.0,32.8,7.0,13.5,0.519,0.0,0.3,0.0,7.0,13.3,0.528,0.519,2.8,8.5,0.324,3.0,6.0,9.0,0.0,0.3,1.5,1.0,2.0,16.8,2016
48,Tim Duncan,C,39.0,SAS,10.0,10.0,21.8,2.2,5.2,0.423,0.0,0.0,,2.2,5.2,0.423,0.423,1.5,2.1,0.7140000000000001,1.0,3.8,4.8,1.4,0.2,1.3,1.0,1.8,5.9,2016
49,Kevin Durant,SF,27.0,OKC,18.0,18.0,40.3,9.7,22.6,0.43,1.7,6.1,0.282,8.0,16.5,0.485,0.46799999999999997,7.2,8.1,0.89,0.7,6.4,7.1,3.3,1.0,1.0,3.6,2.1,28.4,2016
50,Monta Ellis,SG,30.0,IND,7.0,7.0,32.1,4.7,10.9,0.434,1.0,3.0,0.33299999999999996,3.7,7.9,0.473,0.48,1.1,1.4,0.8,0.6,3.3,3.9,4.3,2.1,0.0,2.4,2.4,11.6,2016
51,Festus Ezeli,C,26.0,GSW,23.0,1.0,8.8,1.6,3.0,0.536,0.0,0.0,,1.6,3.0,0.536,0.536,0.8,1.9,0.43200000000000005,1.0,1.7,2.7,0.3,0.0,0.3,0.6,1.5,4.0,2016
52,Jordan Farmar,PG,29.0,MEM,4.0,4.0,28.3,2.5,7.8,0.32299999999999995,1.0,3.0,0.33299999999999996,1.5,4.8,0.316,0.387,0.8,0.8,1.0,0.0,1.5,1.5,4.0,0.8,0.3,2.5,1.0,6.8,2016
53,Raymond Felton,PG,31.0,DAL,5.0,4.0,34.4,6.4,13.8,0.46399999999999997,0.8,2.8,0.28600000000000003,5.6,11.0,0.509,0.493,1.4,2.2,0.636,0.4,4.2,4.6,4.6,1.2,0.0,2.4,2.8,15.0,2016
54,Randy Foye,SG,32.0,OKC,16.0,0.0,11.9,0.9,2.6,0.341,0.5,1.6,0.308,0.4,0.9,0.4,0.439,0.3,0.3,1.0,0.1,1.1,1.3,0.8,0.1,0.2,0.7,1.1,2.5,2016
55,Channing Frye,C,32.0,CLE,17.0,0.0,13.9,2.4,4.1,0.594,1.5,2.7,0.565,0.9,1.4,0.652,0.7829999999999999,0.4,0.4,0.857,0.3,2.1,2.4,0.3,0.4,0.5,0.3,2.2,6.7,2016
56,Paul George,SF,25.0,IND,7.0,7.0,39.3,8.0,17.6,0.455,2.6,6.1,0.419,5.4,11.4,0.475,0.528,8.7,9.1,0.953,1.3,6.3,7.6,4.3,2.0,0.7,3.3,3.4,27.3,2016
57,Manu Ginóbili,SG,38.0,SAS,10.0,0.0,19.2,2.0,4.7,0.426,0.9,2.1,0.429,1.1,2.6,0.423,0.521,1.8,2.3,0.7829999999999999,0.6,2.1,2.7,2.5,0.8,0.3,0.7,2.5,6.7,2016
58,Andrew Goudelock,PG,27.0,HOU,2.0,0.0,5.5,1.5,3.0,0.5,0.0,0.5,0.0,1.5,2.5,0.6,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.0,3.0,2016
59,Danny Green,SG,28.0,SAS,10.0,10.0,26.7,3.0,6.5,0.462,2.4,4.8,0.5,0.6,1.7,0.353,0.6459999999999999,0.2,0.3,0.667,0.0,3.1,3.1,0.7,2.1,0.8,0.6,2.0,8.6,2016
60,Draymond Green,PF,25.0,GSW,23.0,23.0,38.2,5.2,12.0,0.431,1.7,4.5,0.365,3.5,7.5,0.47100000000000003,0.5,3.4,4.7,0.738,1.7,8.3,9.9,6.0,1.6,1.8,2.4,3.5,15.4,2016
61,Gerald Green,SG,30.0,MIA,12.0,0.0,9.2,1.3,4.1,0.327,0.3,1.2,0.28600000000000003,1.0,2.9,0.34299999999999997,0.36700000000000005,0.3,0.4,0.8,0.2,1.3,1.4,0.1,0.3,0.1,0.2,1.2,3.3,2016
63,JaMychal Green,PF,25.0,MEM,4.0,0.0,18.0,3.0,5.5,0.545,0.0,0.3,0.0,3.0,5.3,0.5710000000000001,0.545,0.8,1.5,0.5,1.3,2.5,3.8,0.8,0.8,1.3,1.0,3.0,6.8,2016
64,Jeff Green,SF,29.0,LAC,6.0,1.0,26.5,3.5,7.7,0.457,0.7,1.7,0.4,2.8,6.0,0.47200000000000003,0.5,2.5,4.2,0.6,0.5,2.7,3.2,0.7,1.0,0.3,0.5,2.0,10.2,2016
65,Blake Griffin,PF,26.0,LAC,4.0,4.0,31.8,5.0,13.3,0.377,0.3,0.5,0.5,4.8,12.8,0.373,0.387,4.8,6.3,0.76,1.8,7.0,8.8,4.0,0.8,0.5,2.3,2.3,15.0,2016
66,Jorge Gutiérrez,PG,27.0,CHO,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.7,0.0,0.0,0.3,0.0,0.0,2016
67,P.J. Hairston,SF,23.0,MEM,2.0,0.0,11.0,1.0,3.0,0.33299999999999996,0.5,1.5,0.33299999999999996,0.5,1.5,0.33299999999999996,0.41700000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,2.5,2016
68,Tyler Hansbrough,PF,30.0,CHO,2.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
69,Tim Hardaway Jr.,SG,23.0,ATL,9.0,0.0,9.7,0.8,2.9,0.26899999999999996,0.2,1.6,0.14300000000000002,0.6,1.3,0.41700000000000004,0.308,0.4,0.7,0.667,0.0,1.0,1.0,0.8,0.0,0.1,0.3,0.2,2.2,2016
70,James Harden,SG,26.0,HOU,5.0,5.0,38.6,8.2,20.0,0.41,2.6,8.4,0.31,5.6,11.6,0.483,0.475,7.6,9.0,0.8440000000000001,1.4,3.8,5.2,7.6,2.4,0.2,5.2,2.6,26.6,2016
71,Maurice Harkless,SF,22.0,POR,11.0,11.0,24.7,4.3,10.0,0.42700000000000005,1.4,4.0,0.341,2.9,6.0,0.485,0.495,1.1,2.3,0.48,2.0,3.1,5.1,0.6,0.9,0.3,1.0,3.5,11.0,2016
72,Montrezl Harrell,PF,22.0,HOU,2.0,0.0,6.0,0.5,1.5,0.33299999999999996,0.0,0.5,0.0,0.5,1.0,0.5,0.33299999999999996,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.5,2016
73,Devin Harris,PG,32.0,DAL,5.0,0.0,24.2,3.0,6.0,0.5,0.8,2.6,0.308,2.2,3.4,0.647,0.5670000000000001,1.0,2.0,0.5,0.2,2.6,2.8,1.6,0.6,0.0,0.6,3.2,7.8,2016
74,Tobias Harris,PF,23.0,DET,4.0,4.0,39.0,5.3,11.5,0.457,1.0,3.0,0.33299999999999996,4.3,8.5,0.5,0.5,3.0,3.3,0.9229999999999999,1.5,8.0,9.5,3.0,0.8,0.8,1.5,2.8,14.5,2016
75,Aaron Harrison,SG,21.0,CHO,2.0,0.0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,2016
76,Udonis Haslem,PF,35.0,MIA,9.0,0.0,9.4,0.9,1.7,0.5329999999999999,0.0,0.0,,0.9,1.7,0.5329999999999999,0.5329999999999999,0.6,0.8,0.7140000000000001,1.2,2.2,3.4,0.4,0.0,0.1,0.8,1.4,2.3,2016
77,Spencer Hawes,PF,27.0,CHO,5.0,0.0,10.6,1.2,2.6,0.462,0.2,0.8,0.25,1.0,1.8,0.556,0.5,1.0,1.2,0.833,0.6,2.6,3.2,0.6,0.2,0.4,0.8,1.0,3.6,2016
78,Gerald Henderson,SG,28.0,POR,11.0,0.0,21.3,2.7,7.5,0.366,0.6,1.7,0.368,2.1,5.7,0.365,0.409,0.8,1.1,0.75,0.5,2.6,3.2,1.5,0.5,0.3,0.5,1.9,6.9,2016
79,George Hill,PG,29.0,IND,7.0,7.0,33.6,4.6,8.1,0.561,1.9,3.9,0.48100000000000004,2.7,4.3,0.633,0.675,2.6,3.1,0.818,0.9,1.9,2.7,2.1,0.9,0.1,1.1,2.3,13.6,2016
80,Jordan Hill,C,28.0,IND,5.0,0.0,3.0,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.0,0.0,,0.4,0.8,1.2,0.4,0.0,0.0,0.0,0.2,0.0,2016
81,Solomon Hill,SF,24.0,IND,7.0,0.0,28.3,2.0,4.4,0.452,1.6,2.7,0.579,0.4,1.7,0.25,0.629,2.1,2.3,0.938,0.7,3.3,4.0,1.1,0.3,0.0,0.4,2.9,7.7,2016
82,Kirk Hinrich,PG,35.0,ATL,6.0,0.0,4.5,0.3,1.2,0.28600000000000003,0.2,0.5,0.33299999999999996,0.2,0.7,0.25,0.35700000000000004,0.0,0.0,,0.0,0.7,0.7,0.5,0.0,0.0,0.0,0.3,0.8,2016
84,John Holland,SF,27.0,BOS,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
85,Al Horford,C,29.0,ATL,10.0,10.0,32.7,5.4,11.6,0.466,1.1,2.8,0.39299999999999996,4.3,8.8,0.489,0.513,1.5,1.6,0.938,1.3,5.2,6.5,3.0,1.2,2.4,1.7,2.5,13.4,2016
86,Dwight Howard,C,30.0,HOU,5.0,5.0,36.0,5.2,9.6,0.542,0.0,0.2,0.0,5.2,9.4,0.5529999999999999,0.542,2.8,7.6,0.368,5.2,8.8,14.0,1.6,0.8,1.4,2.4,4.2,13.2,2016
87,Josh Huestis,PF,24.0,OKC,2.0,0.0,5.0,0.5,1.5,0.33299999999999996,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.5,1.5,2016
88,Kris Humphries,PF,30.0,ATL,4.0,0.0,14.0,3.3,7.0,0.46399999999999997,1.3,2.5,0.5,2.0,4.5,0.444,0.5539999999999999,1.5,1.5,1.0,2.0,4.0,6.0,1.0,0.5,1.3,0.5,2.3,9.3,2016
89,R.J. Hunter,SG,22.0,BOS,5.0,0.0,8.2,0.4,1.8,0.222,0.2,1.0,0.2,0.2,0.8,0.25,0.278,0.0,0.0,,0.2,1.0,1.2,0.6,0.0,0.2,0.2,0.6,1.0,2016
90,Serge Ibaka,PF,26.0,OKC,18.0,18.0,33.4,4.7,9.1,0.521,1.7,3.8,0.449,3.0,5.2,0.574,0.617,0.8,1.1,0.75,1.3,5.0,6.3,0.6,0.8,1.3,0.5,2.8,12.0,2016
91,Andre Iguodala,SF,32.0,GSW,24.0,3.0,32.0,3.3,6.8,0.47600000000000003,1.0,2.7,0.385,2.2,4.1,0.535,0.552,1.3,2.4,0.561,1.5,2.9,4.4,3.8,1.2,0.4,1.0,1.5,8.9,2016
92,Kyrie Irving,PG,23.0,CLE,21.0,21.0,36.9,9.6,20.1,0.475,2.4,5.5,0.44,7.1,14.6,0.489,0.535,3.7,4.2,0.875,0.7,2.2,3.0,4.7,1.7,0.6,2.3,2.2,25.2,2016
93,Reggie Jackson,PG,25.0,DET,4.0,4.0,36.8,6.3,13.8,0.455,0.8,4.5,0.16699999999999998,5.5,9.3,0.595,0.48200000000000004,1.0,1.0,1.0,0.5,2.8,3.3,9.3,1.5,0.5,2.5,2.5,14.3,2016
94,LeBron James,SF,31.0,CLE,21.0,21.0,39.1,10.4,19.9,0.525,1.5,4.5,0.34,8.9,15.4,0.579,0.564,3.9,5.9,0.6609999999999999,2.0,7.5,9.5,7.6,2.3,1.3,3.6,2.6,26.3,2016
95,Al Jefferson,C,31.0,CHO,7.0,5.0,24.0,6.0,11.9,0.506,0.0,0.0,,6.0,11.9,0.506,0.506,1.3,1.9,0.6920000000000001,2.0,4.1,6.1,1.1,0.6,0.4,0.9,1.7,13.3,2016
96,Richard Jefferson,SF,35.0,CLE,21.0,2.0,18.1,2.1,4.0,0.524,0.5,1.3,0.39299999999999996,1.6,2.7,0.589,0.589,0.7,1.0,0.75,0.8,2.8,3.5,0.7,0.5,0.0,0.6,1.6,5.4,2016
97,Jonas Jerebko,PF,28.0,BOS,6.0,4.0,27.0,3.7,7.7,0.478,1.2,3.7,0.318,2.5,4.0,0.625,0.5539999999999999,0.7,0.8,0.8,1.2,5.7,6.8,1.7,0.3,0.7,0.8,2.5,9.2,2016
98,Amir Johnson,PF,28.0,BOS,6.0,6.0,22.3,3.7,5.5,0.667,0.0,0.3,0.0,3.7,5.2,0.71,0.667,1.2,1.5,0.778,1.8,5.3,7.2,0.7,0.2,1.3,1.7,2.2,8.5,2016
99,James Johnson,PF,28.0,TOR,10.0,0.0,9.8,1.2,2.5,0.48,0.4,0.9,0.444,0.8,1.6,0.5,0.56,0.2,0.3,0.667,0.3,1.2,1.5,0.6,0.3,0.0,0.7,1.3,3.0,2016
100,Joe Johnson,SF,34.0,MIA,14.0,14.0,35.1,4.9,11.3,0.43,0.9,3.3,0.28300000000000003,3.9,8.0,0.491,0.47200000000000003,1.5,1.7,0.875,0.5,4.2,4.7,2.5,0.6,0.2,1.3,1.9,12.1,2016
101,Stanley Johnson,SF,19.0,DET,4.0,0.0,20.3,3.0,5.8,0.522,1.5,2.5,0.6,1.5,3.3,0.462,0.652,0.5,0.5,1.0,0.0,4.0,4.0,0.0,0.3,0.0,0.8,2.5,8.0,2016
102,Tyler Johnson,SG,23.0,MIA,5.0,0.0,12.2,1.0,2.2,0.455,0.6,1.2,0.5,0.4,1.0,0.4,0.591,1.6,2.2,0.727,0.4,1.0,1.4,1.6,0.2,0.0,0.4,1.6,4.2,2016
103,Wesley Johnson,SF,28.0,LAC,6.0,0.0,12.8,0.8,2.3,0.35700000000000004,0.5,1.5,0.33299999999999996,0.3,0.8,0.4,0.46399999999999997,0.5,0.5,1.0,0.8,2.2,3.0,0.3,0.2,0.7,0.3,1.0,2.7,2016
105,Dahntay Jones,SF,35.0,CLE,15.0,0.0,3.3,0.4,0.9,0.462,0.1,0.2,0.33299999999999996,0.3,0.7,0.5,0.5,0.3,0.3,0.8,0.0,0.5,0.5,0.1,0.1,0.1,0.1,0.2,1.1,2016
106,James Jones,SF,35.0,CLE,12.0,0.0,4.6,0.2,0.8,0.2,0.1,0.6,0.14300000000000002,0.1,0.3,0.33299999999999996,0.25,0.1,0.3,0.25,0.1,0.3,0.3,0.3,0.0,0.0,0.1,0.3,0.5,2016
107,DeAndre Jordan,C,27.0,LAC,6.0,6.0,33.0,4.0,6.3,0.632,0.0,0.0,,4.0,6.3,0.632,0.632,3.7,9.8,0.373,5.0,11.3,16.3,1.8,1.2,2.7,1.2,2.8,11.7,2016
108,Cory Joseph,SG,24.0,TOR,20.0,0.0,22.6,3.5,7.4,0.466,0.4,1.2,0.33299999999999996,3.1,6.2,0.49200000000000005,0.493,1.2,1.6,0.75,0.6,1.5,2.1,2.4,0.9,0.1,1.1,2.4,8.5,2016
109,Chris Kaman,C,33.0,POR,4.0,0.0,8.0,1.8,4.5,0.389,0.0,0.0,,1.8,4.5,0.389,0.389,0.0,0.0,,0.5,1.5,2.0,0.3,0.5,0.0,1.5,2.5,3.5,2016
110,Frank Kaminsky,C,22.0,CHO,7.0,5.0,27.1,2.0,6.6,0.304,0.7,2.4,0.294,1.3,4.1,0.31,0.359,2.4,3.0,0.81,0.4,3.9,4.3,1.1,0.9,0.7,0.3,2.1,7.1,2016
111,Enes Kanter,C,23.0,OKC,18.0,0.0,17.9,3.6,6.6,0.551,0.1,0.8,0.14300000000000002,3.5,5.8,0.606,0.5589999999999999,2.1,2.5,0.8440000000000001,2.6,3.6,6.2,0.3,0.3,0.6,0.9,2.2,9.4,2016
