,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
13,Ryan Anderson,PF,29.0,HOU,66.0,50.0,1725.0,4.3,10.0,0.431,2.7,7.1,0.386,1.6,2.9,0.539,1.5,1.9,0.774,2.0,4.9,6.9,1.3,0.5,0.4,0.9,2.6,12.9,2018
14,Ike Anigbogu,C,19.0,IND,11.0,0.0,30.0,4.8,10.8,0.444,0.0,0.0,,4.8,10.8,0.444,6.0,7.2,0.833,6.0,4.8,10.8,0.0,1.2,3.6,2.4,1.2,15.6,2018
15,Giannis Antetokounmpo,PF,23.0,MIL,75.0,75.0,2756.0,9.7,18.3,0.529,0.6,1.8,0.307,9.1,16.5,0.5539999999999999,6.4,8.4,0.76,2.0,7.8,9.8,4.7,1.4,1.4,2.9,3.0,26.3,2018
16,Carmelo Anthony,PF,33.0,OKC,78.0,78.0,2501.0,6.8,16.8,0.40399999999999997,2.4,6.8,0.35700000000000004,4.4,10.0,0.43700000000000006,2.1,2.8,0.767,1.0,5.6,6.5,1.5,0.7,0.7,1.4,2.8,18.2,2018
17,OG Anunoby,SF,20.0,TOR,74.0,62.0,1481.0,4.0,8.4,0.47100000000000003,1.8,4.8,0.371,2.2,3.6,0.604,0.9,1.5,0.629,1.1,3.4,4.5,1.3,1.3,0.3,1.1,3.2,10.6,2018
18,Ryan Arcidiacono,PG,23.0,CHI,24.0,0.0,304.0,2.0,4.9,0.415,1.1,3.7,0.29,0.9,1.2,0.8,0.6,0.7,0.833,0.1,2.8,3.0,4.1,1.5,0.0,1.5,2.1,5.7,2018
19,Trevor Ariza,SF,32.0,HOU,67.0,67.0,2269.0,4.3,10.3,0.41200000000000003,2.7,7.3,0.368,1.6,3.0,0.519,1.2,1.4,0.8540000000000001,0.5,4.1,4.7,1.7,1.6,0.2,0.8,2.1,12.4,2018
21,Darrell Arthur,PF,29.0,DEN,19.0,1.0,141.0,5.6,12.0,0.46799999999999997,2.0,5.9,0.348,3.6,6.1,0.583,0.5,0.8,0.667,0.8,3.1,3.8,2.3,2.0,0.8,3.8,5.6,13.8,2018
22,Jamel Artis,SG,25.0,ORL,15.0,1.0,279.0,4.0,10.2,0.392,1.0,3.7,0.276,3.0,6.5,0.46,0.9,1.5,0.583,0.5,4.4,4.9,2.3,0.3,0.4,1.0,1.4,9.9,2018
23,Ömer Aşık,C,31.0,TOT,18.0,0.0,182.0,1.8,4.4,0.409,0.0,0.0,,1.8,4.4,0.409,0.8,2.6,0.308,1.8,7.5,9.3,0.6,0.4,0.8,1.8,4.0,4.4,2018
26,D.J. Augustin,PG,30.0,ORL,75.0,36.0,1760.0,5.0,11.0,0.452,2.3,5.6,0.419,2.7,5.5,0.485,3.4,3.9,0.868,0.6,2.7,3.3,5.9,1.1,0.0,2.5,1.9,15.7,2018
27,Luke Babbitt,SF,28.0,TOT,50.0,14.0,715.0,4.6,10.8,0.423,3.0,7.9,0.385,1.6,3.0,0.525,0.9,1.1,0.773,0.4,4.5,4.8,1.6,0.4,0.4,1.0,2.7,13.0,2018
30,Dwayne Bacon,SG,22.0,CHO,53.0,6.0,713.0,3.6,9.7,0.375,0.6,2.2,0.256,3.1,7.5,0.409,1.0,1.3,0.8,0.2,6.1,6.3,1.9,0.8,0.1,1.2,2.3,8.8,2018
31,Ron Baker,SG,24.0,NYK,29.0,1.0,385.0,1.9,5.5,0.33899999999999997,1.0,3.1,0.33299999999999996,0.8,2.4,0.34600000000000003,1.9,2.4,0.769,0.5,2.3,2.8,4.4,2.4,0.6,1.7,3.1,6.6,2018
32,Wade Baldwin,PG,21.0,POR,7.0,0.0,80.0,6.3,9.5,0.667,1.8,2.3,0.8,4.5,7.2,0.625,2.7,4.5,0.6,0.5,3.2,3.6,2.3,0.9,0.5,1.8,5.4,17.1,2018
33,Lonzo Ball,PG,20.0,LAL,52.0,50.0,1780.0,4.1,11.4,0.36,1.8,6.0,0.305,2.3,5.4,0.42,0.6,1.4,0.451,1.4,5.9,7.3,7.6,1.8,0.9,2.8,2.4,10.7,2018
34,J.J. Barea,PG,33.0,DAL,69.0,10.0,1603.0,6.8,15.5,0.439,2.6,7.0,0.36700000000000005,4.2,8.5,0.499,1.8,2.3,0.784,0.3,4.2,4.5,9.7,0.8,0.1,3.2,1.9,18.0,2018
35,Harrison Barnes,PF,25.0,DAL,77.0,77.0,2634.0,7.3,16.5,0.445,1.6,4.6,0.35700000000000004,5.7,12.0,0.478,3.5,4.3,0.8270000000000001,1.1,5.3,6.4,2.1,0.7,0.2,1.6,1.3,19.8,2018
36,Will Barton,SG,27.0,DEN,81.0,40.0,2683.0,6.2,13.8,0.452,2.1,5.7,0.37,4.1,8.1,0.51,2.4,3.0,0.805,0.9,4.5,5.5,4.4,1.1,0.7,2.0,2.3,17.0,2018
37,Nicolas Batum,SG,29.0,CHO,64.0,64.0,1981.0,4.9,11.8,0.415,1.7,5.0,0.336,3.2,6.8,0.473,2.0,2.4,0.831,1.0,4.5,5.6,6.3,1.2,0.4,2.4,1.3,13.4,2018
38,Jerryd Bayless,SG,29.0,PHI,39.0,11.0,925.0,4.2,10.2,0.41600000000000004,2.1,5.7,0.37,2.1,4.5,0.474,1.4,1.7,0.795,0.6,2.5,3.1,2.1,0.9,0.2,1.8,3.5,11.9,2018
39,Aron Baynes,C,31.0,BOS,81.0,67.0,1485.0,5.1,10.8,0.47100000000000003,0.1,0.5,0.14300000000000002,5.0,10.3,0.48700000000000004,1.4,1.9,0.7559999999999999,3.2,7.4,10.5,2.3,0.5,1.2,1.9,4.8,11.7,2018
40,Kent Bazemore,SG,28.0,ATL,65.0,65.0,1789.0,5.7,13.6,0.42,2.2,5.5,0.39399999999999996,3.5,8.1,0.43799999999999994,3.2,4.0,0.7959999999999999,0.5,4.5,5.0,4.6,2.0,0.9,3.2,3.0,16.8,2018
41,Bradley Beal,SG,24.0,WAS,82.0,82.0,2977.0,8.3,17.9,0.46,2.4,6.4,0.375,5.9,11.5,0.507,3.5,4.5,0.7909999999999999,0.7,3.7,4.4,4.5,1.2,0.4,2.6,1.9,22.5,2018
42,Malik Beasley,SG,21.0,DEN,62.0,0.0,583.0,4.5,11.0,0.41,1.7,5.1,0.341,2.8,5.9,0.469,1.4,2.0,0.667,0.9,3.5,4.4,1.9,0.9,0.4,1.5,2.2,12.1,2018
43,Michael Beasley,PF,29.0,NYK,74.0,30.0,1653.0,8.9,17.6,0.507,0.7,1.9,0.395,8.2,15.7,0.52,2.7,3.5,0.78,2.1,6.9,9.0,2.7,0.8,0.9,3.1,3.2,21.3,2018
44,Marco Belinelli,SG,31.0,TOT,80.0,2.0,1947.0,6.2,14.1,0.441,2.8,7.3,0.377,3.5,6.8,0.509,2.7,3.0,0.9079999999999999,0.4,2.4,2.8,2.7,1.2,0.2,1.7,1.7,18.0,2018
48,Jordan Bell,C,23.0,GSW,57.0,13.0,809.0,5.2,8.2,0.627,0.0,0.2,0.0,5.2,8.1,0.6409999999999999,1.3,2.0,0.682,2.7,6.5,9.2,4.5,1.6,2.5,2.3,4.1,11.7,2018
49,DeAndre' Bembry,SF,23.0,ATL,26.0,3.0,455.0,4.2,10.1,0.414,0.9,2.4,0.36700000000000005,3.3,7.8,0.429,1.5,2.6,0.5760000000000001,0.6,5.1,5.7,3.9,1.7,0.9,3.7,3.0,10.8,2018
50,Dragan Bender,PF,20.0,PHO,82.0,37.0,2069.0,3.3,8.4,0.386,2.1,5.6,0.366,1.2,2.8,0.426,0.7,0.9,0.765,0.7,5.6,6.3,2.3,0.4,0.9,1.9,2.9,9.2,2018
51,Dāvis Bertāns,PF,25.0,SAS,77.0,10.0,1086.0,5.3,12.1,0.44,3.1,8.4,0.373,2.2,3.8,0.588,1.3,1.6,0.816,0.6,4.5,5.1,2.5,0.9,0.9,1.2,3.1,15.1,2018
52,Patrick Beverley,SG,29.0,LAC,11.0,11.0,334.0,5.2,12.8,0.40299999999999997,2.6,6.5,0.4,2.6,6.4,0.40700000000000003,1.5,1.8,0.8240000000000001,1.7,3.1,4.9,3.4,2.0,0.5,2.7,3.7,14.4,2018
53,Khem Birch,C,25.0,ORL,42.0,0.0,578.0,4.2,7.8,0.54,0.0,0.0,,4.2,7.8,0.54,2.6,3.8,0.6890000000000001,4.4,6.9,11.2,2.1,0.9,1.3,1.3,3.5,11.1,2018
54,Jabari Bird,SG,23.0,BOS,13.0,1.0,115.0,4.7,8.1,0.5770000000000001,0.9,2.2,0.429,3.8,5.9,0.632,1.9,4.1,0.462,1.9,4.1,5.9,2.5,0.9,0.3,2.5,2.2,12.2,2018
55,Bismack Biyombo,C,25.0,ORL,82.0,25.0,1495.0,4.4,8.5,0.52,0.0,0.0,0.0,4.4,8.5,0.521,2.5,3.8,0.65,3.5,7.8,11.3,1.6,0.5,2.3,2.0,3.8,11.3,2018
56,Nemanja Bjelica,PF,29.0,MIN,67.0,21.0,1371.0,4.5,9.7,0.461,2.0,4.8,0.415,2.5,4.9,0.505,0.9,1.2,0.8,1.4,5.8,7.2,2.3,1.3,0.4,1.4,3.7,11.9,2018
57,Tarik Black,C,26.0,HOU,51.0,2.0,536.0,5.0,8.5,0.591,0.1,0.7,0.091,5.0,7.8,0.638,1.9,4.2,0.46,4.2,6.7,10.9,0.9,1.4,2.0,2.4,7.2,12.1,2018
58,Antonio Blakeney,SG,21.0,CHI,19.0,0.0,314.0,6.1,16.4,0.371,1.7,6.0,0.28800000000000003,4.4,10.4,0.418,3.4,4.5,0.769,0.5,3.3,3.8,2.3,0.8,0.1,1.3,2.2,17.3,2018
59,Eric Bledsoe,PG,28.0,TOT,74.0,74.0,2322.0,7.3,15.3,0.473,1.9,5.6,0.34700000000000003,5.3,9.8,0.545,3.9,4.9,0.795,0.8,3.6,4.4,5.7,2.3,0.7,3.3,2.9,20.4,2018
62,Vander Blue,SG,25.0,LAL,5.0,0.0,45.0,0.8,4.0,0.2,0.0,1.6,0.0,0.8,2.4,0.33299999999999996,0.8,1.6,0.5,0.0,0.8,0.8,2.4,0.8,0.0,2.4,1.6,2.4,2018
63,Bogdan Bogdanović,SG,25.0,SAC,78.0,53.0,2175.0,5.7,12.8,0.446,2.1,5.4,0.392,3.6,7.3,0.485,1.7,2.0,0.84,0.5,3.2,3.7,4.3,1.2,0.3,2.1,2.8,15.2,2018
64,Bojan Bogdanović,SF,28.0,IND,80.0,80.0,2464.0,5.9,12.4,0.474,2.3,5.6,0.402,3.6,6.8,0.534,2.6,3.0,0.868,0.4,3.5,3.9,1.7,0.8,0.1,1.5,1.9,16.7,2018
65,Andrew Bogut,C,33.0,LAL,24.0,5.0,216.0,2.8,4.2,0.68,0.0,0.0,,2.8,4.2,0.68,0.3,0.3,1.0,4.3,8.7,13.0,2.5,0.7,2.2,3.2,6.7,6.0,2018
66,Joel Bolomboy,PF,24.0,MIL,6.0,0.0,38.0,2.8,5.7,0.5,0.0,0.9,0.0,2.8,4.7,0.6,2.8,5.7,0.5,5.7,3.8,9.5,0.0,1.9,0.0,1.9,2.8,8.5,2018
67,Devin Booker,SG,21.0,PHO,54.0,54.0,1865.0,8.8,20.3,0.43200000000000005,2.8,7.4,0.38299999999999995,5.9,12.9,0.46,5.6,6.4,0.878,0.5,4.2,4.7,4.9,0.9,0.3,3.7,3.2,26.0,2018
68,Trevor Booker,PF,30.0,TOT,68.0,7.0,1158.0,5.5,10.7,0.516,0.2,1.0,0.242,5.3,9.6,0.545,2.1,2.9,0.71,3.6,6.2,9.9,2.5,0.9,0.7,1.8,3.7,13.3,2018
72,Chris Boucher,PF,25.0,GSW,1.0,0.0,1.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,,0.0,0.0,,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
74,Avery Bradley,SG,27.0,TOT,46.0,46.0,1433.0,6.5,15.7,0.414,1.9,5.1,0.369,4.6,10.6,0.436,1.6,2.1,0.768,0.6,2.4,2.9,2.4,1.3,0.2,2.5,2.3,16.5,2018
77,Tony Bradley,C,20.0,UTA,9.0,0.0,29.0,3.7,13.7,0.273,0.0,1.2,0.0,3.7,12.4,0.3,2.5,2.5,1.0,5.0,8.7,13.7,1.2,0.0,0.0,0.0,1.2,9.9,2018
78,Corey Brewer,SF-SG,31.0,TOT,72.0,18.0,1208.0,4.2,9.4,0.449,0.9,3.3,0.282,3.3,6.1,0.539,1.9,2.7,0.722,1.3,3.3,4.6,1.9,2.4,0.4,1.5,4.1,11.3,2018
81,Malcolm Brogdon,PG,25.0,MIL,48.0,20.0,1436.0,6.1,12.6,0.485,1.6,4.0,0.385,4.6,8.6,0.532,1.9,2.1,0.882,0.6,3.3,3.9,3.8,1.0,0.3,1.7,3.2,15.7,2018
82,Aaron Brooks,PG,33.0,MIN,32.0,1.0,189.0,5.3,13.1,0.406,2.1,5.9,0.355,3.2,7.2,0.447,1.5,2.1,0.727,1.3,1.9,3.2,3.8,1.1,0.0,2.1,5.3,14.3,2018
83,Dillon Brooks,SF,22.0,MEM,82.0,74.0,2350.0,5.2,11.8,0.44,1.4,4.0,0.35600000000000004,3.8,7.8,0.484,1.9,2.5,0.747,0.8,3.2,3.9,2.1,1.1,0.3,1.9,3.6,13.8,2018
84,MarShon Brooks,SG,29.0,MEM,7.0,1.0,193.0,9.5,19.0,0.5,3.5,6.0,0.594,6.0,13.1,0.457,3.7,4.3,0.87,1.5,2.4,3.9,4.7,2.1,0.6,3.0,1.1,26.3,2018
85,Anthony Brown,SF,25.0,MIN,1.0,0.0,4.0,9.0,9.0,1.0,9.0,9.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,27.0,2018
86,Bobby Brown,PG,33.0,HOU,20.0,0.0,115.0,5.9,18.2,0.32799999999999996,3.4,12.5,0.275,2.5,5.6,0.444,0.3,0.6,0.5,0.0,2.2,2.2,3.4,1.3,0.0,2.8,1.9,15.7,2018
87,Jaylen Brown,SG,21.0,BOS,70.0,70.0,2152.0,6.2,13.4,0.465,2.0,5.1,0.395,4.2,8.3,0.507,2.5,3.9,0.644,1.1,4.7,5.8,1.9,1.2,0.4,2.1,3.0,17.0,2018
88,Lorenzo Brown,PG,27.0,TOR,14.0,0.0,139.0,3.6,8.8,0.41200000000000003,0.5,3.1,0.16699999999999998,3.1,5.7,0.545,0.5,0.5,1.0,0.3,3.6,3.9,3.4,1.3,0.0,0.8,1.8,8.3,2018
89,Markel Brown,SG,26.0,HOU,4.0,0.0,31.0,2.3,8.1,0.28600000000000003,1.2,5.8,0.2,1.2,2.3,0.5,0.0,0.0,,1.2,4.6,5.8,2.3,0.0,0.0,2.3,7.0,5.8,2018
90,Sterling Brown,SG,22.0,MIL,54.0,4.0,776.0,3.8,9.5,0.4,1.5,4.2,0.35200000000000004,2.3,5.3,0.439,1.0,1.1,0.875,1.3,5.4,6.6,1.2,1.4,0.6,1.2,3.7,10.1,2018
91,Nicolás Brussino,SF,24.0,ATL,4.0,0.0,10.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,,0.0,10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2018
92,Thomas Bryant,C,20.0,LAL,15.0,0.0,72.0,4.0,10.5,0.381,0.5,5.0,0.1,3.5,5.5,0.636,2.5,4.5,0.556,1.5,7.0,8.5,3.0,0.5,1.0,1.0,3.0,11.0,2018
93,Reggie Bullock,SF,26.0,DET,62.0,52.0,1732.0,5.5,11.3,0.489,2.6,5.8,0.445,3.0,5.5,0.536,0.8,1.0,0.7959999999999999,0.6,2.6,3.2,2.0,1.0,0.3,1.0,1.5,14.5,2018
94,Trey Burke,PG,25.0,NYK,36.0,9.0,785.0,8.9,17.6,0.503,1.7,4.8,0.36200000000000004,7.1,12.8,0.556,1.7,2.6,0.649,0.6,2.7,3.3,7.8,1.1,0.2,2.0,2.0,21.1,2018
95,Alec Burks,SG,26.0,UTA,64.0,1.0,1059.0,5.8,14.1,0.41100000000000003,1.6,4.8,0.331,4.2,9.2,0.452,3.6,4.2,0.863,0.6,5.9,6.5,2.3,1.3,0.3,2.0,2.5,16.8,2018
96,Jimmy Butler,SG,28.0,MIN,59.0,59.0,2164.0,7.3,15.3,0.474,1.2,3.3,0.35,6.1,12.0,0.509,6.0,7.1,0.8540000000000001,1.3,3.9,5.2,4.8,1.9,0.4,1.8,1.3,21.7,2018
97,Dwight Buycks,PG,28.0,DET,29.0,0.0,427.0,6.9,16.7,0.414,1.3,3.8,0.33299999999999996,5.6,12.9,0.43799999999999994,3.0,3.5,0.878,1.0,2.4,3.5,5.0,1.6,0.2,3.3,3.3,18.1,2018
99,Bruno Caboclo,SF,22.0,TOT,12.0,0.0,107.0,3.0,10.4,0.29,1.0,5.7,0.17600000000000002,2.0,4.7,0.429,1.7,2.0,0.833,2.4,5.0,7.4,1.3,1.0,1.3,1.3,2.7,8.7,2018
102,José Calderón,PG,36.0,CLE,57.0,32.0,914.0,3.7,7.3,0.503,1.8,3.8,0.46399999999999997,1.9,3.5,0.545,0.9,1.2,0.8,0.6,2.8,3.3,4.6,1.1,0.1,1.6,3.2,10.0,2018
103,Kentavious Caldwell-Pope,SG,24.0,LAL,74.0,74.0,2458.0,5.0,11.7,0.426,2.3,6.1,0.38299999999999995,2.7,5.6,0.473,2.2,2.8,0.789,0.9,4.8,5.7,2.4,1.6,0.2,1.4,2.1,14.5,2018
104,Isaiah Canaan,PG-SG,26.0,TOT,20.0,1.0,422.0,4.4,11.7,0.38,1.9,5.6,0.33299999999999996,2.6,6.1,0.423,3.9,4.4,0.902,0.5,3.3,3.8,6.5,1.4,0.1,2.5,3.1,14.7,2018
107,Clint Capela,C,23.0,HOU,74.0,74.0,2034.0,7.8,12.0,0.652,0.0,0.0,0.0,7.8,11.9,0.653,2.5,4.5,0.56,4.3,9.9,14.2,1.2,1.0,2.4,1.8,3.3,18.2,2018
108,DeMarre Carroll,PF,31.0,BRK,73.0,73.0,2180.0,5.4,13.0,0.414,2.4,6.5,0.371,3.0,6.5,0.457,3.1,4.1,0.764,1.7,6.2,7.9,2.4,1.0,0.5,1.7,2.7,16.2,2018
109,Vince Carter,SF,41.0,SAC,58.0,5.0,1026.0,4.0,9.9,0.40299999999999997,2.0,5.8,0.345,2.0,4.1,0.483,1.0,1.3,0.757,0.6,4.6,5.2,2.4,1.5,0.9,1.3,3.4,11.0,2018
110,Michael Carter-Williams,PG,26.0,CHO,52.0,2.0,835.0,3.3,9.9,0.332,0.6,2.5,0.237,2.7,7.3,0.365,3.1,3.8,0.82,1.6,4.4,5.9,5.0,1.9,1.0,2.2,4.3,10.3,2018
111,Alex Caruso,PG,23.0,LAL,37.0,7.0,562.0,3.2,7.4,0.431,0.8,2.8,0.302,2.4,4.7,0.507,1.3,1.9,0.7,1.0,3.2,4.2,4.8,1.5,0.6,2.7,3.3,8.6,2018
112,Omri Casspi,SF,29.0,GSW,53.0,7.0,740.0,5.8,10.1,0.58,0.5,1.1,0.455,5.4,9.0,0.595,2.4,3.4,0.725,1.5,8.3,9.7,2.5,0.9,0.9,1.8,3.5,14.6,2018
113,Willie Cauley-Stein,C,24.0,SAC,73.0,58.0,2044.0,6.8,13.6,0.502,0.1,0.2,0.25,6.8,13.4,0.506,2.7,4.4,0.619,2.3,6.7,9.0,3.0,1.4,1.2,1.9,3.3,16.4,2018
114,Tyler Cavanaugh,PF,23.0,ATL,39.0,1.0,518.0,4.7,10.6,0.441,2.2,6.2,0.36,2.4,4.4,0.556,1.2,1.5,0.81,3.1,5.7,8.8,1.9,0.6,0.3,1.0,4.2,12.7,2018
115,Mario Chalmers,PG,31.0,MEM,66.0,10.0,1421.0,4.3,11.2,0.379,1.3,4.8,0.27699999999999997,2.9,6.4,0.456,3.0,3.5,0.855,0.3,3.6,4.0,5.0,2.0,0.4,3.0,4.5,12.8,2018
116,Tyson Chandler,C,35.0,PHO,46.0,46.0,1151.0,3.8,5.8,0.647,0.0,0.0,,3.8,5.8,0.647,1.8,2.9,0.624,4.2,8.9,13.1,1.7,0.5,0.8,1.8,3.3,9.4,2018
117,Wilson Chandler,SF,30.0,DEN,74.0,71.0,2346.0,4.3,9.7,0.445,1.4,3.8,0.358,3.0,5.9,0.501,1.4,1.7,0.772,1.6,4.5,6.1,2.4,0.7,0.6,1.4,2.4,11.3,2018
118,Marquese Chriss,PF,20.0,PHO,72.0,49.0,1527.0,4.8,11.2,0.423,1.3,4.5,0.295,3.4,6.8,0.509,2.3,3.7,0.608,1.8,7.5,9.3,2.0,1.2,1.7,2.5,4.8,13.1,2018
119,Ian Clark,SG,26.0,NOP,74.0,2.0,1455.0,5.5,12.2,0.44799999999999995,1.5,4.8,0.318,4.0,7.4,0.5329999999999999,1.1,1.5,0.763,0.2,2.9,3.1,2.7,0.8,0.2,1.4,3.0,13.6,2018
120,Jordan Clarkson,SG,25.0,TOT,81.0,2.0,1888.0,8.2,18.2,0.451,2.1,6.1,0.35200000000000004,6.1,12.1,0.5,2.9,3.6,0.8,1.1,3.1,4.1,4.2,1.1,0.1,2.4,2.0,21.4,2018
123,Gian Clavell,SG,24.0,DAL,7.0,0.0,64.0,3.4,10.1,0.33299999999999996,3.4,8.4,0.4,0.0,1.7,0.0,1.1,1.1,1.0,0.6,3.4,3.9,1.7,1.1,0.0,1.1,4.5,11.3,2018
124,Antonius Cleveland,SG,23.0,TOT,17.0,0.0,123.0,2.3,6.1,0.381,0.9,1.2,0.75,1.5,5.0,0.294,1.2,1.8,0.667,0.9,3.2,4.1,0.6,2.0,1.5,2.0,6.7,6.7,2018
128,John Collins,PF,20.0,ATL,74.0,26.0,1785.0,6.3,11.0,0.5760000000000001,0.3,0.9,0.34,6.0,10.0,0.598,2.7,3.8,0.715,3.5,7.4,10.9,2.0,0.9,1.6,2.1,4.3,15.7,2018
129,Zach Collins,C,20.0,POR,66.0,1.0,1045.0,4.0,10.0,0.39799999999999996,1.2,3.9,0.31,2.8,6.1,0.455,0.9,1.4,0.643,1.6,6.1,7.6,1.8,0.6,1.1,2.0,4.6,10.1,2018
130,Kyle Collinsworth,SF,26.0,DAL,32.0,2.0,480.0,2.8,7.4,0.384,0.3,1.3,0.235,2.5,6.1,0.415,1.6,3.0,0.525,2.4,5.6,8.0,4.2,1.3,0.7,1.8,3.3,7.6,2018
131,Darren Collison,PG,30.0,IND,69.0,64.0,2018.0,5.6,11.4,0.495,1.7,3.7,0.46799999999999997,3.9,7.7,0.508,2.3,2.6,0.882,0.7,2.5,3.2,6.6,1.6,0.3,1.5,2.2,15.3,2018
132,Nick Collison,PF,37.0,OKC,15.0,0.0,75.0,6.2,9.1,0.684,0.0,0.0,,6.2,9.1,0.684,2.4,6.2,0.385,3.4,6.2,9.6,1.9,0.0,0.0,3.4,3.4,14.9,2018
133,Mike Conley,PG,30.0,MEM,12.0,12.0,373.0,6.2,16.2,0.381,2.3,7.4,0.312,3.9,8.8,0.44,5.1,6.4,0.8029999999999999,0.0,2.6,2.6,4.7,1.2,0.3,1.7,2.3,19.8,2018
134,Pat Connaughton,SG,25.0,POR,82.0,5.0,1488.0,4.0,9.4,0.423,1.8,5.1,0.35200000000000004,2.2,4.4,0.506,0.9,1.1,0.841,0.9,3.0,3.9,2.2,0.6,0.5,1.0,2.9,10.7,2018
135,Quinn Cook,PG,24.0,GSW,33.0,18.0,740.0,5.9,12.3,0.484,2.2,5.1,0.442,3.7,7.2,0.514,1.1,1.2,0.88,0.5,3.5,4.0,4.3,0.6,0.0,1.6,2.9,15.2,2018
136,Charles Cooke,SG,23.0,NOP,13.0,0.0,38.0,1.9,13.3,0.14300000000000002,0.9,7.6,0.125,0.9,5.7,0.16699999999999998,0.9,1.9,0.5,0.0,1.9,1.9,0.9,0.9,0.0,0.9,0.0,5.7,2018
137,Jack Cooley,PF,26.0,SAC,7.0,0.0,87.0,5.4,11.2,0.48100000000000004,0.0,0.0,,5.4,11.2,0.48100000000000004,5.8,7.9,0.737,5.8,6.6,12.4,2.5,0.4,0.0,1.2,5.4,16.6,2018
